,year,state,question_id,question,opinion,category,total,democrat,republican,other
2717,2008,NM,AGEBYRACE08,Vote by Age and Race,0,Black 65 and Older,,12,83,15
2718,2008,NM,AGEBYRACE08,Vote by Age and Race,0,Latino 18-29,2,11,56,42
2719,2008,NM,AGEBYRACE08,Vote by Age and Race,0,Latino 30-44,2,14,66,33
2720,2008,NM,AGEBYRACE08,Vote by Age and Race,0,Latino 45-64,1,4,,
2721,2008,NM,AGEBYRACE08,Vote by Age and Race,0,Latino 65 and Older,,6,36,59
2722,2008,NM,AGEBYRACE08,Vote by Age and Race,0,White 18-29,5,15,44,55
2723,2008,NM,AGEBYRACE08,Vote by Age and Race,0,White 30-44,1,18,42,57
2724,2008,NM,AGEBYRACE08,Vote by Age and Race,0,White 45-64,1,11,46,53
2725,2008,NM,AGEBYRACE08,Vote by Age and Race,0,White 65 and Older,1,26,11,88
2726,2008,NM,BUSH,How George W. Bush is Handling His Job,1,Approve,1,73,74,24
2727,2008,NM,BUSH,How George W. Bush is Handling His Job,1,Disapprove,2,18,12,86
2728,2008,NM,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Approve,2,18,39,59
2729,2008,NM,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Disapprove,2,8,7,93
2730,2008,NM,BUSH4,How George W. Bush is Handling His Job,1,Strongly Approve,,55,85,13
2731,2008,NM,BUSH4,How George W. Bush is Handling His Job,1,Strongly Disapprove,2,55,60,39
2732,2008,NM,ISSUE08,Most Important Issue,1,Economy,1,10,52,46
2733,2008,NM,ISSUE08,Most Important Issue,1,Energy Policy,2,10,66,33
2734,2008,NM,ISSUE08,Most Important Issue,1,Health Care,1,14,70,27
2735,2008,NM,ISSUE08,Most Important Issue,1,Iraq,3,8,16,84
2736,2008,NM,ISSUE08,Most Important Issue,1,Terrorism,,44,91,9
2737,2008,NM,PARTY,Vote by Party ID,0,democrat,,28,56,41
2738,2008,NM,PARTY,Vote by Party ID,0,independent,3,28,8,91
2739,2008,NM,PARTY,Vote by Party ID,0,republican,1,50,72,27
2740,2008,NM,PARTYWHITE,Vote by Race and Party ID,0,All Others,1,14,85,14
2741,2008,NM,PARTYWHITE,Vote by Race and Party ID,0,White Democrats,1,17,52,45
2742,2008,NM,PARTYWHITE,Vote by Race and Party ID,0,White Independents,3,20,7,92
2743,2008,NM,PARTYWHITE,Vote by Race and Party ID,0,White Republicans,1,34,29,69
2744,2008,NM,PHIL3,Vote by Ideology,0,conservative,2,22,92,8
2745,2008,NM,PHIL3,Vote by Ideology,0,liberal,,44,62,36
2746,2008,NM,PHIL3,Vote by Ideology,0,moderate,2,32,93,6
2747,2008,NM,QLT08,Which Candidate Quality Mattered Most?,1,Can Bring Change,1,16,83,14
2748,2008,NM,QLT08,Which Candidate Quality Mattered Most?,1,Cares About People,3,18,8,91
2749,2008,NM,QLT08,Which Candidate Quality Mattered Most?,1,Experience,1,30,35,63
2750,2008,NM,QLT08,Which Candidate Quality Mattered Most?,1,Shares My Values,2,0,,
2751,2008,NM,RACE,Vote by Race,0,asian,,1,,
2752,2008,NM,RACE,Vote by Race,0,black,,41,69,30
2753,2008,NM,RACE,Vote by Race,0,latino,1,8,79,20
2754,2008,NM,RACE,Vote by Race,0,other,1,50,42,56
2755,2008,NM,RACE,Vote by Race,0,white,2,35,71,28
2756,2008,NM,REL5,Vote by Religion,0,catholic,1,1,,
2757,2008,NM,REL5,Vote by Religion,0,jewish,,13,74,25
2758,2008,NM,REL5,Vote by Religion,0,none,1,6,84,12
2759,2008,NM,REL5,Vote by Religion,0,other,4,44,37,61
2760,2008,NM,REL5,Vote by Religion,0,protestant,2,52,59,39
2761,2008,NM,SEX,Vote by Sex,0,female,2,48,54,45
2762,2008,NM,SEX,Vote by Sex,0,male,1,8,78,21
2763,2008,NM,SEXBYRACE,Vote by Sex and Race,0,all other races,1,1,,
2764,2008,NM,SEXBYRACE,Vote by Sex and Race,0,black men,,0,,
2765,2008,NM,SEXBYRACE,Vote by Sex and Race,0,black women,,16,65,34
2766,2008,NM,SEXBYRACE,Vote by Sex and Race,0,latino men,1,25,72,27
2767,2008,NM,SEXBYRACE,Vote by Sex and Race,0,latino women,1,28,43,55
2768,2008,NM,SEXBYRACE,Vote by Sex and Race,0,white men,2,22,41,57
2769,2008,NM,SEXBYRACE,Vote by Sex and Race,0,white women,2,62,56,43
2770,2008,NM,TIME08,When Did You Decide Who To Vote For?,0,Before That,1,12,55,43
2771,2008,NM,TIME08,When Did You Decide Who To Vote For?,0,In October,2,14,65,34
2772,2008,NM,TIME08,When Did You Decide Who To Vote For?,0,In September,1,2,53,42
2773,2008,NM,TIME08,When Did You Decide Who To Vote For?,0,Last Three Days,5,4,48,46
2774,2008,NM,TIME08,When Did You Decide Who To Vote For?,0,Last Week,6,4,63,31
2775,2008,NM,TIME08,When Did You Decide Who To Vote For?,0,Today,6,93,57,42
2776,2008,NM,TIME3D08,When Did You Decide Who To Vote For?,0,Earlier Than That,1,6,59,35
2777,2008,NM,TIME3D08,When Did You Decide Who To Vote For?,0,Today/Last Three Days,6,17,53,43
2778,2008,NM,TIME4,When Did You Decide Who To Vote For?,0,Earlier in October,4,62,56,43
2779,2008,NM,TIME4,When Did You Decide Who To Vote For?,0,Earlier Than That,1,14,65,34
2780,2008,NM,TIME4,When Did You Decide Who To Vote For?,0,Sometime in September,1,6,59,35
2781,2008,NM,TIME4,When Did You Decide Who To Vote For?,0,Within Last Week,6,88,58,42
2782,2008,NM,TIMEWK08,When Did You Decide Who To Vote For?,0,Before That,,11,54,40
2783,2008,NM,TIMEWK08,When Did You Decide Who To Vote For?,0,Within the Last Week,6,50,71,27
2784,2008,NM,WHITEREL,Vote by Religion Among Whites,0,Non-whites,2,9,67,32
2785,2008,NM,WHITEREL,Vote by Religion Among Whites,0,White - No Religion,1,4,83,14
2786,2008,NM,WHITEREL,Vote by Religion Among Whites,0,White - Other Religion,3,7,42,56
2787,2008,NM,WHITEREL,Vote by Religion Among Whites,0,White Catholic,2,1,,
2788,2008,NM,WHITEREL,Vote by Religion Among Whites,0,White Jewish,,30,30,69
2789,2008,NM,WHITEREL,Vote by Religion Among Whites,0,White Protestant,1,84,65,34
2790,2008,NM,WHTEVANG,White Evangelical/Born-Again?,0,No,1,16,18,80
2791,2008,NM,WHTEVANG,White Evangelical/Born-Again?,0,Yes,2,17,67,31
2792,2008,NV,AGE,Vote by Age,0,18-29,2,33,60,37
2793,2008,NV,AGE,Vote by Age,0,30-44,3,36,51,46
2794,2008,NV,AGE,Vote by Age,0,45-64,3,15,42,55
2795,2008,NV,AGE,Vote by Age,0,65 and older,3,9,70,29
2796,2008,NV,AGE65,Vote by Age,0,18-24,1,7,63,35
2797,2008,NV,AGE65,Vote by Age,0,25-29,2,21,62,35
2798,2008,NV,AGE65,Vote by Age,0,30-39,3,21,54,44
2799,2008,NV,AGE65,Vote by Age,0,40-49,2,26,52,46
2800,2008,NV,AGE65,Vote by Age,0,50-64,2,15,42,55
2801,2008,NV,AGE65,Vote by Age,0,65 or over,3,6,59,40
2802,2008,NV,AGEBYRACE08,Vote by Age and Race,0,All Others,1,2,,
2803,2008,NV,AGEBYRACE08,Vote by Age and Race,0,Black 18-29,,3,,
2804,2008,NV,AGEBYRACE08,Vote by Age and Race,0,Black 30-44,,4,,
2805,2008,NV,AGEBYRACE08,Vote by Age and Race,0,Black 45-64,,1,,
2806,2008,NV,AGEBYRACE08,Vote by Age and Race,0,Black 65 and Older,,5,87,13
2807,2008,NV,AGEBYRACE08,Vote by Age and Race,0,Latino 18-29,,6,78,17
2808,2008,NV,AGEBYRACE08,Vote by Age and Race,0,Latino 30-44,5,3,,
2809,2008,NV,AGEBYRACE08,Vote by Age and Race,0,Latino 45-64,,1,,
2810,2008,NV,AGEBYRACE08,Vote by Age and Race,0,Latino 65 and Older,,9,48,48
2811,2008,NV,AGEBYRACE08,Vote by Age and Race,0,White 18-29,4,22,49,49
2812,2008,NV,AGEBYRACE08,Vote by Age and Race,0,White 30-44,2,27,44,54
2813,2008,NV,AGEBYRACE08,Vote by Age and Race,0,White 45-64,2,12,38,59
2814,2008,NV,AGEBYRACE08,Vote by Age and Race,0,White 65 and Older,3,27,8,89
2815,2008,NV,BUSH,How George W. Bush is Handling His Job,1,Approve,3,73,74,25
2816,2008,NV,BUSH,How George W. Bush is Handling His Job,1,Disapprove,1,19,7,90
2817,2008,NV,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Approve,3,20,37,60
2818,2008,NV,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Disapprove,3,7,11,86
2819,2008,NV,BUSH4,How George W. Bush is Handling His Job,1,Strongly Approve,3,53,87,11
2820,2008,NV,BUSH4,How George W. Bush is Handling His Job,1,Strongly Disapprove,2,63,60,38
2821,2008,NV,ISSUE08,Most Important Issue,1,Economy,2,9,44,52
2822,2008,NV,ISSUE08,Most Important Issue,1,Energy Policy,4,9,74,24
2823,2008,NV,ISSUE08,Most Important Issue,1,Health Care,2,9,67,32
2824,2008,NV,ISSUE08,Most Important Issue,1,Iraq,1,8,8,89
2825,2008,NV,ISSUE08,Most Important Issue,1,Terrorism,3,38,93,6
2826,2008,NV,PARTY,Vote by Party ID,0,democrat,1,32,54,41
2827,2008,NV,PARTY,Vote by Party ID,0,independent,5,30,11,88
2828,2008,NV,PARTY,Vote by Party ID,0,republican,1,31,78,20
2829,2008,NV,PARTYWHITE,Vote by Race and Party ID,0,All Others,2,20,90,8
2830,2008,NV,PARTYWHITE,Vote by Race and Party ID,0,White Democrats,2,24,47,48
2831,2008,NV,PARTYWHITE,Vote by Race and Party ID,0,White Independents,5,26,8,91
2832,2008,NV,PARTYWHITE,Vote by Race and Party ID,0,White Republicans,1,34,21,77
2833,2008,NV,PHIL3,Vote by Ideology,0,conservative,2,22,87,11
2834,2008,NV,PHIL3,Vote by Ideology,0,liberal,2,44,64,33
2835,2008,NV,PHIL3,Vote by Ideology,0,moderate,3,34,91,7
2836,2008,NV,QLT08,Which Candidate Quality Mattered Most?,1,Can Bring Change,2,15,75,22
2837,2008,NV,QLT08,Which Candidate Quality Mattered Most?,1,Cares About People,3,20,5,95
2838,2008,NV,QLT08,Which Candidate Quality Mattered Most?,1,Experience,,26,40,58
2839,2008,NV,QLT08,Which Candidate Quality Mattered Most?,1,Shares My Values,2,3,,
2840,2008,NV,RACE,Vote by Race,0,asian,,10,94,5
2841,2008,NV,RACE,Vote by Race,0,black,1,15,76,22
2842,2008,NV,RACE,Vote by Race,0,latino,2,3,,
2843,2008,NV,RACE,Vote by Race,0,other,,69,45,53
2844,2008,NV,RACE,Vote by Race,0,white,2,25,57,42
2845,2008,NV,REL5,Vote by Religion,0,catholic,1,3,,
2846,2008,NV,REL5,Vote by Religion,0,jewish,,17,72,23
2847,2008,NV,REL5,Vote by Religion,0,none,5,7,68,29
2848,2008,NV,REL5,Vote by Religion,0,other,3,48,47,51
2849,2008,NV,REL5,Vote by Religion,0,protestant,2,52,59,38
2850,2008,NV,SEX,Vote by Sex,0,female,3,48,51,47
2851,2008,NV,SEX,Vote by Sex,0,male,2,6,59,40
2852,2008,NV,SEXBYRACE,Vote by Sex and Race,0,all other races,1,4,93,5
2853,2008,NV,SEXBYRACE,Vote by Sex and Race,0,black men,2,6,95,5
2854,2008,NV,SEXBYRACE,Vote by Sex and Race,0,black women,,7,76,21
2855,2008,NV,SEXBYRACE,Vote by Sex and Race,0,latino men,3,9,76,22
2856,2008,NV,SEXBYRACE,Vote by Sex and Race,0,latino women,2,34,40,57
2857,2008,NV,SEXBYRACE,Vote by Sex and Race,0,white men,3,35,49,48
2858,2008,NV,SEXBYRACE,Vote by Sex and Race,0,white women,3,61,56,42
2859,2008,NV,TIME08,When Did You Decide Who To Vote For?,0,Before That,2,14,59,40
2860,2008,NV,TIME08,When Did You Decide Who To Vote For?,0,In October,1,13,56,43
2861,2008,NV,TIME08,When Did You Decide Who To Vote For?,0,In September,1,3,50,44
2862,2008,NV,TIME08,When Did You Decide Who To Vote For?,0,Last Three Days,6,3,44,48
2863,2008,NV,TIME08,When Did You Decide Who To Vote For?,0,Last Week,8,4,53,37
2864,2008,NV,TIME08,When Did You Decide Who To Vote For?,0,Today,10,91,56,42
2865,2008,NV,TIME3D08,When Did You Decide Who To Vote For?,0,Earlier Than That,2,7,52,40
2866,2008,NV,TIME3D08,When Did You Decide Who To Vote For?,0,Today/Last Three Days,8,17,56,42
2867,2008,NV,TIME4,When Did You Decide Who To Vote For?,0,Earlier in October,2,61,56,42
2868,2008,NV,TIME4,When Did You Decide Who To Vote For?,0,Earlier Than That,2,13,56,43
2869,2008,NV,TIME4,When Did You Decide Who To Vote For?,0,Sometime in September,1,7,52,40
2870,2008,NV,TIME4,When Did You Decide Who To Vote For?,0,Within Last Week,8,88,57,42
2871,2008,NV,TIMEWK08,When Did You Decide Who To Vote For?,0,Before That,1,11,49,43
2872,2008,NV,TIMEWK08,When Did You Decide Who To Vote For?,0,Within the Last Week,8,31,79,19
2873,2008,NV,WHITEREL,Vote by Religion Among Whites,0,Non-whites,2,12,63,30
2874,2008,NV,WHITEREL,Vote by Religion Among Whites,0,White - No Religion,7,5,57,41
2875,2008,NV,WHITEREL,Vote by Religion Among Whites,0,White - Other Religion,2,15,46,53
2876,2008,NV,WHITEREL,Vote by Religion Among Whites,0,White Catholic,1,3,,
2877,2008,NV,WHITEREL,Vote by Religion Among Whites,0,White Jewish,,35,36,63
2878,2008,NV,WHITEREL,Vote by Religion Among Whites,0,White Protestant,1,84,61,36
2879,2008,NV,WHTEVANG,White Evangelical/Born-Again?,0,No,3,16,27,72
2880,2008,NV,WHTEVANG,White Evangelical/Born-Again?,0,Yes,1,22,76,21
2881,2008,NY,AGE,Vote by Age,0,18-29,3,29,61,39
2882,2008,NY,AGE,Vote by Age,0,30-44,,38,59,40
2883,2008,NY,AGE,Vote by Age,0,45-64,1,11,55,43
2884,2008,NY,AGE,Vote by Age,0,65 and older,2,12,73,23
2885,2008,NY,AGE65,Vote by Age,0,18-24,4,10,80,19
2886,2008,NY,AGE65,Vote by Age,0,25-29,1,17,72,28
2887,2008,NY,AGE65,Vote by Age,0,30-39,,22,57,43
2888,2008,NY,AGE65,Vote by Age,0,40-49,,27,55,45
2889,2008,NY,AGE65,Vote by Age,0,50-64,,11,55,43
2890,2008,NY,AGE65,Vote by Age,0,65 or over,2,6,,
2891,2008,NY,AGEBYRACE08,Vote by Age and Race,0,All Others,,5,,
2892,2008,NY,AGEBYRACE08,Vote by Age and Race,0,Black 18-29,,5,,
2893,2008,NY,AGEBYRACE08,Vote by Age and Race,0,Black 30-44,,6,,
2894,2008,NY,AGEBYRACE08,Vote by Age and Race,0,Black 45-64,,1,,
2895,2008,NY,AGEBYRACE08,Vote by Age and Race,0,Black 65 and Older,,2,,
2896,2008,NY,AGEBYRACE08,Vote by Age and Race,0,Latino 18-29,,2,,
2897,2008,NY,AGEBYRACE08,Vote by Age and Race,0,Latino 30-44,,2,,
2898,2008,NY,AGEBYRACE08,Vote by Age and Race,0,Latino 45-64,,0,,
2899,2008,NY,AGEBYRACE08,Vote by Age and Race,0,Latino 65 and Older,,14,67,31
2900,2008,NY,AGEBYRACE08,Vote by Age and Race,0,White 18-29,2,20,47,52
2901,2008,NY,AGEBYRACE08,Vote by Age and Race,0,White 30-44,1,29,50,49
2902,2008,NY,AGEBYRACE08,Vote by Age and Race,0,White 45-64,1,9,49,49
2903,2008,NY,AGEBYRACE08,Vote by Age and Race,0,White 65 and Older,2,31,63,35
2904,2008,NY,EDUC,Vote by Education,0,college graduate,2,17,59,40
2905,2008,NY,EDUC,Vote by Education,0,h.s. graduate,1,3,,
2906,2008,NY,EDUC,Vote by Education,0,no high school,,24,66,33
2907,2008,NY,EDUC,Vote by Education,0,postgraduate,1,24,61,38
2908,2008,NY,EDUC,Vote by Education,0,some college,1,45,61,38
2909,2008,NY,EDUCCOLL,Are You a College Graduate?,0,no,1,55,65,34
2910,2008,NY,EDUCCOLL,Are You a College Graduate?,0,yes,1,20,61,38
2911,2008,NY,EDUCHS,Did You Attend College?,0,No,1,80,64,35
2912,2008,NY,EDUCHS,Did You Attend College?,0,Yes,1,16,93,6
2913,2008,NY,EDUCWHITE,Vote by Education and Race,0,non-white - no college,1,13,86,12
2914,2008,NY,EDUCWHITE,Vote by Education and Race,0,non-white college grads,2,42,58,41
2915,2008,NY,EDUCWHITE,Vote by Education and Race,0,white college graduates,1,29,44,54
2916,2008,NY,EDUCWHITE,Vote by Education and Race,0,whites - no college,2,33,56,43
2917,2008,NY,INC100K,Vote by Income,0,$100K or More,1,67,67,32
2918,2008,NY,INC100K,Vote by Income,0,Less Than $100K,1,68,59,40
2919,2008,NY,INC50K,Vote by Income,0,$50k or more,1,32,73,26
2920,2008,NY,INC50K,Vote by Income,0,less than $50k,1,17,59,39
2921,2008,NY,INCOME07,Vote by Income,0,"$100-150,000",2,8,,
2922,2008,NY,INCOME07,Vote by Income,0,"$150-200,000",,10,77,19
2923,2008,NY,INCOME07,Vote by Income,0,"$15-30,000",4,9,,
2924,2008,NY,INCOME07,Vote by Income,0,"$200,000 or More",,16,69,30
2925,2008,NY,INCOME07,Vote by Income,0,"$30-50,000",1,22,61,39
2926,2008,NY,INCOME07,Vote by Income,0,"$50-75,000",,13,63,36
2927,2008,NY,INCOME07,Vote by Income,0,"$75-100,000",1,6,,
2928,2008,NY,INCOME07,Vote by Income,0,"Under $15,000",,33,56,43
2929,2008,NY,INCOME3,Vote by Income,0,"$100,000 or more",1,35,61,38
2930,2008,NY,INCOME3,Vote by Income,0,"$50-100,000",1,32,73,26
2931,2008,NY,INCOME3,Vote by Income,0,"less than $50,000",1,16,89,9
2932,2008,NY,INCWHITE,Vote by Income and Race,0,"Non-Whites Over $50,000",2,13,92,7
2933,2008,NY,INCWHITE,Vote by Income and Race,0,"Non-Whites Under $50,000",1,52,50,49
2934,2008,NY,INCWHITE,Vote by Income and Race,0,"Whites Over $50,000",1,19,60,38
2935,2008,NY,INCWHITE,Vote by Income and Race,0,"Whites Under $50,000",2,87,60,38
2936,2008,NY,NEWVOTER,Is This the First Year You Have Ever Voted?,0,no,2,13,84,16
2937,2008,NY,NEWVOTER,Is This the First Year You Have Ever Voted?,0,yes,,50,91,8
2938,2008,NY,PARTY,Vote by Party ID,0,democrat,1,25,56,41
2939,2008,NY,PARTY,Vote by Party ID,0,independent,3,26,15,85
2940,2008,NY,PARTY,Vote by Party ID,0,republican,,29,90,9
2941,2008,NY,PARTYWHITE,Vote by Race and Party ID,0,All Others,1,28,85,14
2942,2008,NY,PARTYWHITE,Vote by Race and Party ID,0,White Democrats,1,20,50,47
2943,2008,NY,PARTYWHITE,Vote by Race and Party ID,0,White Independents,3,23,14,86
2944,2008,NY,PARTYWHITE,Vote by Race and Party ID,0,White Republicans,,25,18,82
2945,2008,NY,PHIL3,Vote by Ideology,0,conservative,,31,92,7
2946,2008,NY,PHIL3,Vote by Ideology,0,liberal,1,43,68,31
2947,2008,NY,PHIL3,Vote by Ideology,0,moderate,1,3,,
2948,2008,NY,RACE,Vote by Race,0,asian,,17,100,0
2949,2008,NY,RACE,Vote by Race,0,black,,6,,
2950,2008,NY,RACE,Vote by Race,0,latino,,3,,
2951,2008,NY,RACE,Vote by Race,0,other,,71,52,46
2952,2008,NY,RACE,Vote by Race,0,white,2,54,67,32
2953,2008,NY,SEX,Vote by Sex,0,female,1,46,59,40
2954,2008,NY,SEX,Vote by Sex,0,male,1,6,,
2955,2008,NY,SEXBYRACE,Vote by Sex and Race,0,all other races,,7,100,
2956,2008,NY,SEXBYRACE,Vote by Sex and Race,0,black men,,10,99,1
2957,2008,NY,SEXBYRACE,Vote by Sex and Race,0,black women,,3,,
2958,2008,NY,SEXBYRACE,Vote by Sex and Race,0,latino men,,4,,
2959,2008,NY,SEXBYRACE,Vote by Sex and Race,0,latino women,,34,48,50
2960,2008,NY,SEXBYRACE,Vote by Sex and Race,0,white men,2,37,57,43
2961,2008,NY,SEXBYRACE,Vote by Sex and Race,0,white women,,62,64,35
2962,2008,NY,TIME08,When Did You Decide Who To Vote For?,0,Before That,1,11,60,40
2963,2008,NY,TIME08,When Did You Decide Who To Vote For?,0,In October,,12,72,27
2964,2008,NY,TIME08,When Did You Decide Who To Vote For?,0,In September,1,5,,
2965,2008,NY,TIME08,When Did You Decide Who To Vote For?,0,Last Three Days,,4,,
2966,2008,NY,TIME08,When Did You Decide Who To Vote For?,0,Last Week,,6,,
2967,2008,NY,TIME08,When Did You Decide Who To Vote For?,0,Today,,17,61,36
2968,2008,OH,AGE,Vote by Age,0,18-29,3,27,51,47
2969,2008,OH,AGE,Vote by Age,0,30-44,2,39,53,46
2970,2008,OH,AGE,Vote by Age,0,45-64,1,17,44,55
2971,2008,OH,AGE,Vote by Age,0,65 and older,1,10,61,38
2972,2008,OH,AGE65,Vote by Age,0,18-24,1,7,61,33
2973,2008,OH,AGE65,Vote by Age,0,25-29,6,17,54,45
2974,2008,OH,AGE65,Vote by Age,0,30-39,1,21,48,50
2975,2008,OH,AGE65,Vote by Age,0,40-49,2,28,54,45
2976,2008,OH,AGE65,Vote by Age,0,50-64,1,17,44,55
2977,2008,OH,AGE65,Vote by Age,0,65 or over,1,2,,
2978,2008,OH,AGEBYRACE08,Vote by Age and Race,0,All Others,,2,,
2979,2008,OH,AGEBYRACE08,Vote by Age and Race,0,Black 18-29,,3,,
2980,2008,OH,AGEBYRACE08,Vote by Age and Race,0,Black 30-44,,5,96,3
2981,2008,OH,AGEBYRACE08,Vote by Age and Race,0,Black 45-64,1,1,,
2982,2008,OH,AGEBYRACE08,Vote by Age and Race,0,Black 65 and Older,,1,,
2983,2008,OH,AGEBYRACE08,Vote by Age and Race,0,Latino 18-29,,1,,
2984,2008,OH,AGEBYRACE08,Vote by Age and Race,0,Latino 30-44,,2,,
2985,2008,OH,AGEBYRACE08,Vote by Age and Race,0,Latino 45-64,,0,,
2986,2008,OH,AGEBYRACE08,Vote by Age and Race,0,Latino 65 and Older,,14,54,43
2987,2008,OH,AGEBYRACE08,Vote by Age and Race,0,White 18-29,3,23,46,53
2988,2008,OH,AGEBYRACE08,Vote by Age and Race,0,White 30-44,1,31,46,53
2989,2008,OH,AGEBYRACE08,Vote by Age and Race,0,White 45-64,1,15,38,60
2990,2008,OH,AGEBYRACE08,Vote by Age and Race,0,White 65 and Older,2,28,10,89
2991,2008,OH,BUSH,How George W. Bush is Handling His Job,1,Approve,1,71,69,30
2992,2008,OH,BUSH,How George W. Bush is Handling His Job,1,Disapprove,1,21,8,92
2993,2008,OH,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Approve,,19,32,67
2994,2008,OH,BUSH4,How George W. Bush is Handling His Job,1,Somewhat Disapprove,1,8,16,84
2995,2008,OH,BUSH4,How George W. Bush is Handling His Job,1,Strongly Approve,,52,83,16
2996,2008,OH,BUSH4,How George W. Bush is Handling His Job,1,Strongly Disapprove,1,61,54,45
2997,2008,OH,ISSUE08,Most Important Issue,1,Economy,1,7,50,48
2998,2008,OH,ISSUE08,Most Important Issue,1,Energy Policy,2,10,65,34
2999,2008,OH,ISSUE08,Most Important Issue,1,Health Care,1,11,61,39
3000,2008,OH,ISSUE08,Most Important Issue,1,Iraq,,8,12,88
3001,2008,OH,ISSUE08,Most Important Issue,1,Terrorism,,39,89,10
3002,2008,OH,PARTY,Vote by Party ID,0,democrat,1,30,52,44
3003,2008,OH,PARTY,Vote by Party ID,0,independent,4,31,8,92
3004,2008,OH,PARTY,Vote by Party ID,0,republican,,17,83,16
3005,2008,OH,PARTYWHITE,Vote by Race and Party ID,0,All Others,1,28,85,14
3006,2008,OH,PARTYWHITE,Vote by Race and Party ID,0,White Democrats,1,24,50,47
3007,2008,OH,PARTYWHITE,Vote by Race and Party ID,0,White Independents,3,31,8,92
3008,2008,OH,PARTYWHITE,Vote by Race and Party ID,0,White Republicans,,35,22,76
3009,2008,OH,PHIL3,Vote by Ideology,0,conservative,2,20,83,16
3010,2008,OH,PHIL3,Vote by Ideology,0,liberal,1,45,61,38
3011,2008,OH,PHIL3,Vote by Ideology,0,moderate,1,32,91,8
3012,2008,OH,QLT08,Which Candidate Quality Mattered Most?,1,Can Bring Change,1,14,80,19
3013,2008,OH,QLT08,Which Candidate Quality Mattered Most?,1,Cares About People,1,21,5,95
3014,2008,OH,QLT08,Which Candidate Quality Mattered Most?,1,Experience,,29,30,69
3015,2008,OH,QLT08,Which Candidate Quality Mattered Most?,1,Shares My Values,1,1,,
3016,2008,OH,RACE,Vote by Race,0,asian,,11,97,2
3017,2008,OH,RACE,Vote by Race,0,black,1,4,,
3018,2008,OH,RACE,Vote by Race,0,latino,,1,,
3019,2008,OH,RACE,Vote by Race,0,other,,83,46,52
3020,2008,OH,RACE,Vote by Race,0,white,2,23,47,52
3021,2008,OH,REL5,Vote by Religion,0,catholic,1,2,,
3022,2008,OH,REL5,Vote by Religion,0,jewish,,12,72,27
3023,2008,OH,REL5,Vote by Religion,0,none,1,5,75,21
3024,2008,OH,REL5,Vote by Religion,0,other,4,58,48,52
3025,2008,OH,REL5,Vote by Religion,0,protestant,,52,53,45
3026,2008,OH,SEX,Vote by Sex,0,female,2,48,51,48
3027,2008,OH,SEX,Vote by Sex,0,male,1,2,,
3028,2008,OH,SEXBYRACE,Vote by Sex and Race,0,all other races,,5,98,2
3029,2008,OH,SEXBYRACE,Vote by Sex and Race,0,black men,,6,96,2
3030,2008,OH,SEXBYRACE,Vote by Sex and Race,0,black women,2,1,,
3031,2008,OH,SEXBYRACE,Vote by Sex and Race,0,latino men,,3,,
3032,2008,OH,SEXBYRACE,Vote by Sex and Race,0,latino women,,41,45,53
3033,2008,OH,SEXBYRACE,Vote by Sex and Race,0,white men,2,42,47,52
3034,2008,OH,SEXBYRACE,Vote by Sex and Race,0,white women,1,56,51,48
3035,2008,OH,TIME08,When Did You Decide Who To Vote For?,0,Before That,1,16,51,47
3036,2008,OH,TIME08,When Did You Decide Who To Vote For?,0,In October,2,14,60,39
3037,2008,OH,TIME08,When Did You Decide Who To Vote For?,0,In September,1,3,43,52
3038,2008,OH,TIME08,When Did You Decide Who To Vote For?,0,Last Three Days,5,4,48,52
